"Physical Time (s)","Fill Efficiency Monitor: Fill Efficiency Monitor"
0.25,0.00945879364311524
0.875,0.010439977346384405
1.2500000000000002,0.011761997184961445
1.4000000000000004,0.012456665832804309
1.6500000000000006,0.013857099112290482
1.8000000000000007,0.014828055449657726
2.000000000000001,0.016296105780992342
2.2,0.017960771967962554
2.3499999999999996,0.019325454897084576
2.549999999999999,0.021293565085338955
2.6749999999999985,0.022604460814996345
2.774999999999998,0.02369456361953903
2.849999999999998,0.02453620926307271
2.9499999999999975,0.025693117300040053
3.049999999999997,0.026889616106685846
3.124999999999997,0.027813298178387805
3.2249999999999965,0.02907890719575291
3.2999999999999963,0.030051399777184015
3.399999999999996,0.03137818583120933
3.4749999999999956,0.032396368747186835
3.5749999999999953,0.03378739140608433
3.674999999999995,0.03521858016701273
3.7499999999999947,0.03631875140570002
3.8499999999999943,0.03782245571619502
3.924999999999994,0.03897798079265231
4.024999999999994,0.04055672698567328
4.099999999999995,0.04176987986643258
4.199999999999997,0.04342535744963755
4.299999999999998,0.04512263812813724
4.374999999999999,0.04642215346025563
4.4750000000000005,0.048188057604699276
4.550000000000002,0.049536700503005134
4.650000000000003,0.051366761735059926
4.725000000000004,0.05275940506154927
4.8250000000000055,0.05464386269256288
4.925000000000007,0.056564781433728395
5.000000000000008,0.05802829355822869
5.100000000000009,0.060011212507361404
5.16000000000001,0.0612192447980414
5.240000000000008,0.06285138206892273
5.300000000000007,0.06409093404879423
5.380000000000005,0.06576242656646435
5.4600000000000035,0.06745491643378512
5.520000000000002,0.06873860763566099
5.6000000000000005,0.07046976756161863
5.659999999999999,0.07178352879673598
5.7399999999999975,0.07355582977881847
5.799999999999996,0.07490010484531459
5.879999999999995,0.07671103832475398
5.959999999999993,0.0785432204378113
6.019999999999992,0.07993254249681983
6.059999999999991,0.08086524288619146
6.08999999999999,0.08156849421415267
6.129999999999989,0.08251092648182
6.159999999999989,0.08322122667616116
6.199999999999988,0.08417291524337563
6.239999999999987,0.08512989914987752
6.269999999999986,0.0858510199531037
6.309999999999985,0.08681690812595569
6.339999999999985,0.0875445182952178
6.379999999999984,0.08851888089885751
6.409999999999983,0.0892528550658322
6.449999999999982,0.09023573418916382
6.489999999999982,0.09122295436073163
6.519999999999981,0.09196604180910742
6.55999999999998,0.09296028439936128
6.589999999999979,0.0937085466997624
6.629999999999979,0.09470956293379923
