"Physical Time (s)","Fill Efficiency Monitor: Fill Efficiency Monitor"
0.2,0.0025014885642086282
0.5,0.002484193832096484
1.25,0.0024963119651559558
3.0,0.003099175920362234
3.75,0.00354185782467892
4.25,0.003917462955155383
4.75,0.004341641505845881
5.125,0.004685065606060853
5.4,0.004954195008967003
5.625,0.005185195708329746
5.8,0.005370567518751168
6.124999999999999,0.005731037871247017
6.3999999999999995,0.006048536270516037
6.599999999999999,0.006284199208831883
6.899999999999998,0.006645323919886479
7.249999999999997,0.00707746245568828
7.624999999999997,0.007551432789325119
7.874999999999997,0.007873920497610654
8.249999999999996,0.008367600536934536
8.624999999999996,0.008867706849841934
8.999999999999996,0.009369531485834682
9.249999999999996,0.009705503393900425
9.624999999999996,0.010211998185440278
9.999999999999996,0.010721465399844792
10.374999999999996,0.011228218608814643
10.624999999999996,0.011562431277287125
10.999999999999996,0.01206004090222074
11.374999999999996,0.012554776431165359
11.649999999999997,0.012914937155400076
11.799999999999997,0.013109181617698081
11.999999999999998,0.013366063908908866
12.15,0.013556757706599474
12.300000000000002,0.01374580103971969
12.400000000000004,0.01387083059705213
12.550000000000006,0.014056739320691087
12.700000000000008,0.014240906794089132
12.85000000000001,0.014423326278513785
12.950000000000012,0.014544055530166515
13.100000000000014,0.01472389257166185
13.250000000000016,0.014902590325663819
13.500000000000016,0.015198726540396073
13.875000000000016,0.015633583671376742
14.125000000000016,0.015917159770983107
14.400000000000016,0.01622451436531215
14.750000000000016,0.016608351353310253
15.125000000000016,0.01701053919316789
15.375000000000016,0.01727271747953225
15.750000000000016,0.017658875011135184
16.125000000000014,0.018038722857550413
16.500000000000014,0.018413228888832445
16.750000000000014,0.018660285004934146
17.125000000000014,0.019026894415378415
17.500000000000014,0.019389091556744287
17.875000000000014,0.01974672814748406
18.125000000000014,0.01998240323202305
18.500000000000014,0.020332696802760696
18.875000000000014,0.020679219161397016
19.250000000000014,0.021021278498678894
19.500000000000014,0.021247050061849775
19.875000000000014,0.02158179329155106
20.250000000000014,0.021913206781825248
20.625000000000014,0.02224144770981174
20.875000000000014,0.022458373219164093
21.250000000000014,0.022781155787120408
21.625000000000014,0.023101070591198772
22.000000000000014,0.023418426947511905
22.250000000000014,0.023628666550404416
22.625000000000014,0.023942617287360596
23.000000000000014,0.024254664274727392
23.500000000000014,0.02466684119124846
24.000000000000014,0.025075426380326577
24.750000000000014,0.02568219876055998
25.500000000000014,0.026280652516409545
26.250000000000014,0.026873812394662557
26.750000000000014,0.02726591409566215
27.500000000000014,0.02784862365103528
28.125000000000014,0.028328267476992505
28.625000000000014,0.028709578611145682
29.250000000000014,0.029182357259096982
29.750000000000014,0.029557277884385506
30.500000000000014,0.0301137972714782
31.250000000000014,0.030661759615555725
32.000000000000014,0.031203034903475042
32.500000000000014,0.031561818633548754
33.125000000000014,0.03200733347685262
33.625000000000014,0.03236185139593575
34.250000000000014,0.032801709710933366
34.750000000000014,0.03315133320166413
35.500000000000014,0.03367146595398654
36.125000000000014,0.03410137895286466
36.625000000000014,0.03444350203863535
37.000000000000014,0.03469862506287916
37.750000000000014,0.03520496925749338
38.500000000000014,0.035708147967091326
38.875000000000014,0.03595787735655941
39.125000000000014,0.036123316382475984
39.500000000000014,0.03637004633798467
39.875000000000014,0.03661540479073512
40.250000000000014,0.03686002154561426
40.500000000000014,0.0370224808836432
40.875000000000014,0.03726553730739989
41.375000000000014,0.03758807287501595
41.875000000000014,0.03790870956739637
42.250000000000014,0.03814819269091489
43.000000000000014,0.03862396007005557
43.750000000000014,0.03909348131518984
44.500000000000014,0.0395554253504327
45.000000000000014,0.03985950026974007
45.750000000000014,0.04031126733308198
46.500000000000014,0.040758949481417416
47.250000000000014,0.04120274870601703
47.750000000000014,0.04149673701006068
48.500000000000014,0.041934901894295044
49.250000000000014,0.042369504081450106
50.000000000000014,0.04280112383103309
50.500000000000014,0.043087087888064875
51.250000000000014,0.04351360314262614
52.000000000000014,0.04393725756683953
52.750000000000014,0.04435828788333403
53.500000000000014,0.04477683363145243
54.000000000000014,0.045054623776801736
54.750000000000014,0.04547019040810476
55.500000000000014,0.04588468711596953
56.250000000000014,0.0462974480726337
56.750000000000014,0.046571842027811824
57.500000000000014,0.04698225375450518
58.250000000000014,0.047391061254006106
59.000000000000014,0.04779859624725563
59.500000000000014,0.04806967102547082
60.250000000000014,0.048475280352617764
61.000000000000014,0.048879561028159435
61.750000000000014,0.049282362050391805
62.250000000000014,0.04955016599380068
63.000000000000014,0.04995065425091974
63.750000000000014,0.05034975082695919
64.50000000000001,0.0507474832987391
65.00000000000001,0.05101191186341441
65.75000000000001,0.05140745785869727
66.50000000000001,0.05180158956172396
67.25000000000001,0.052194482711840434
67.75000000000001,0.05245587556273478
68.50000000000001,0.05284716712701608
69.25000000000001,0.05323761972112479
70.00000000000001,0.05362685175714946
70.50000000000001,0.053885617199872234
71.25000000000001,0.05427261926369153
72.00000000000001,0.05465806219172676
72.75000000000001,0.05504199621076451
73.25000000000001,0.0552972270128457
74.00000000000001,0.05567906288526026
74.75000000000001,0.05605956443543236
75.50000000000001,0.05643873113354113
76.00000000000001,0.05669104590880381
76.75000000000001,0.05706887127017068
77.50000000000001,0.05744623701185585
78.25000000000001,0.05782329341863917
79.00000000000001,0.05819966392434652
79.50000000000001,0.05844998747425661
80.25000000000001,0.05882435630114049
81.00000000000001,0.05919718521716583
81.75000000000001,0.05956859467322391
82.25000000000001,0.05981558634291416
83.00000000000001,0.06018532791477163
83.75000000000001,0.06055388875004111
84.50000000000001,0.060921600006401976
85.00000000000001,0.06116604158763405
85.75000000000001,0.061531603315195436
86.50000000000001,0.061896207459498705
87.25000000000001,0.06225981912821304
87.75000000000001,0.06250162105266624
88.50000000000001,0.06286342209091342
89.25000000000001,0.06322393205992022
90.00000000000001,0.06358376639088945
