"Physical Time (s)","Fill Efficiency Monitor: Fill Efficiency Monitor"
0.1,0.002174876381207998
0.30000000000000004,0.0021729657079252373
1.0,0.0022048632593188048
2.5,0.0025221964343227414
4.0,0.00323462776081573
5.0,0.0038932100945713683
5.5,0.004265838094699424
6.125,0.004773108661507441
6.5,0.005093954436101597
6.875,0.0054261075247762774
7.25,0.005770229552775612
7.5,0.006006013090089249
7.875,0.006368228961005554
8.25,0.006736442535529391
8.625,0.007106478243281562
9.0,0.007475986380831378
9.25,0.007720611137304773
9.625,0.008085277246664805
10.25,0.008686886634166106
11.0,0.009396528353050979
11.75,0.010092369811990114
12.25,0.01054452839199806
13.0,0.011200651683346365
13.75,0.011834425309511398
14.5,0.012447980498664671
15.25,0.013044369457006988
15.75,0.013434383849232592
16.5,0.014010102951713631
17.25,0.014574852705596861
18.0,0.01512944277460695
18.75,0.015673076596453624
19.25,0.016029925632497524
20.0,0.01655728853902917
20.75,0.017076284768491854
21.5,0.017589128505243263
22.25,0.018096767094665435
22.75,0.018432201911757557
23.5,0.018930677978446626
24.25,0.019423550771443233
25.0,0.01991129717003045
25.75,0.02039419817638403
26.25,0.0207134750678461
27.0,0.021188272242160834
27.75,0.021658535034821735
29.0,0.02243238647279923
30.5,0.023348308379047753
31.5,0.023951778930792138
32.25,0.02440175142781018
33.0,0.024849462377442157
34.5,0.02573812991048162
36.0,0.026619440831751218
37.5,0.027491596561934846
38.5,0.02806718667294092
40.0,0.02891991541719198
41.5,0.029762166683122794
43.0,0.03059442045537159
44.5,0.031419218021904095
45.5,0.031965395625211314
47.0,0.03277759927128857
48.5,0.033582123668181904
50.0,0.03437924252145226
51.5,0.03516736018964605
52.5,0.03568879084443613
54.0,0.03646535328992429
55.5,0.03723427237564082
57.0,0.0379975384492822
58.5,0.038755149526313294
59.5,0.03925656305495182
60.25,0.03963091746171313
61.0,0.04000293220061788
61.75,0.04037289858298213
62.5,0.04074112852710154
63.5,0.041229236439155006
65.0,0.04195501782442255
66.0,0.042434847518760976
67.5,0.043147100362860645
69.0,0.043851121989049516
70.0,0.04431645891201254
71.5,0.04501064761556508
73.0,0.04569942743743065
74.5,0.046382976945657683
76.0,0.04706219474305294
77.0,0.04751316256522606
78.5,0.048185538765300906
80.0,0.04885479106582189
81.5,0.049520463792273595
83.0,0.050182745213842465
84.0,0.05062169455051705
85.5,0.051276120621762046
87.0,0.051925972944767015
88.5,0.052573604715322485
90.0,0.053216732069256506
91.0,0.05364323151506657
92.5,0.05428055669008215
94.0,0.054917239600039525
95.5,0.05555070668065898
97.0,0.056183163388950116
98.0,0.05660377545040309
99.5,0.05723123484257915
101.0,0.057855975653078304
102.5,0.05847842420816905
104.0,0.05910132622018316
105.5,0.05972454659106377
106.5,0.060139279171834245
108.0,0.06076025741763193
109.5,0.0613801576049479
111.0,0.061998315103200356
112.5,0.06261406192757327
113.5,0.0630233064284239
115.0,0.0636357110928337
116.5,0.06424724609935431
118.0,0.06485744305444874
119.5,0.06546546243786072
120.5,0.06586887388126428
122.0,0.0664700106202518
123.5,0.06706866179371548
125.0,0.06766678778016097
126.5,0.06826482786334051
127.5,0.06866406309700505
129.0,0.06926290131718423
130.5,0.06986028369038526
132.0,0.07045488611485042
133.5,0.07104815232680352
134.5,0.0714437882974743
136.0,0.07203700018399538
137.5,0.07262950132198624
139.0,0.07322077497562322
140.5,0.07380929584181851
141.5,0.07420080104772789
143.0,0.07478802831558616
144.5,0.07537218580434275
146.0,0.0759551030493964
147.5,0.07653885412596352
148.5,0.07692799466231068
150.0,0.07751100176657078
151.5,0.07809173585453523
153.0,0.07866984123019266
154.5,0.0792455687376688
155.5,0.07962862378463721
157.0,0.08020322161612173
158.5,0.08077778666546559
160.0,0.08135176992399715
161.5,0.08192499418457802
162.5,0.08230629191887588
164.0,0.0828746845341047
165.5,0.0834406318268589
167.0,0.08400753766029423
168.5,0.08457142447176533
169.5,0.08494535349492206
171.0,0.08550357962336058
172.5,0.08605931317356497
174.0,0.0866134770322381
175.5,0.08716809389994477
177.0,0.08772264999597933
178.0,0.08809227332795339
179.5,0.08864504830715643
181.0,0.0891959395468713
182.5,0.089743617194281
184.0,0.09029016465574922
185.0,0.0906539751675368
186.5,0.09120032387783152
188.0,0.09174601343286659
189.5,0.09229122803749822
191.0,0.09283527213344722
192.0,0.09319640866352433
193.5,0.09373664479525448
195.0,0.0942778398063698
196.5,0.09481887157112182
198.0,0.0953595297833003
199.0,0.0957193891462798
200.5,0.09625831332068353
202.0,0.09679660472040383
203.5,0.09733391181312248
205.0,0.09786980210812855
206.0,0.09822630534796842
207.5,0.0987601745892879
209.0,0.09929285700223645
210.5,0.09982506437763528
212.0,0.10035677759925428
213.0,0.10071073526819335
214.5,0.10124050743633617
216.0,0.10176919757332031
217.5,0.10229700080792399
219.0,0.10282468095675404
220.0,0.10317670241225681
221.5,0.1037047744865505
223.0,0.10423224371422667
224.5,0.10475863956351347
226.0,0.10528439658926374
227.0,0.1056344646779058
228.5,0.10615896435085707
230.0,0.10668288551633702
231.5,0.10720564253279097
233.0,0.10772644115917179
234.0,0.10807308258748902
235.5,0.10859241767252376
237.0,0.10911146857231216
238.5,0.10962985224682006
240.0,0.11014753827608267
241.5,0.11066414860047229
242.5,0.11100810373656984
244.0,0.11152360631070467
245.5,0.11203889250243018
247.0,0.11255339736017149
248.5,0.11306724531933297
249.5,0.11340898922674476
251.0,0.11392028503346666
252.5,0.11443083455275602
254.0,0.11494067185810816
255.5,0.11544959823942487
256.5,0.1157885506140729
258.0,0.11629663067063267
259.5,0.11680365722118205
261.0,0.11731028618597258
262.5,0.1178163619210803
263.5,0.11815324778206225
265.0,0.11865760154662218
266.5,0.11916051156218808
268.0,0.11966292838333624
269.5,0.12016482211051131
270.5,0.12049872999007268
272.0,0.12099872166471362
273.5,0.12149777660587445
275.0,0.12199670404539897
276.5,0.12249554361846265
277.5,0.12282786795221806
279.0,0.12332606301004756
280.5,0.12382350935142246
282.0,0.1243199765148199
283.5,0.12481579796888438
284.5,0.1251458323312973
286.0,0.1256403504707284
287.5,0.12613448291640972
289.0,0.12662783504677746
290.5,0.12712077991195556
291.5,0.12744936624338615
293.0,0.1279420446662154
294.5,0.12843429782249502
296.0,0.1289258254098046
297.5,0.12941686443591796
298.5,0.1297437681531162
300.0,0.13023358067060398
301.5,0.13072307781655196
303.0,0.13121210836183286
304.5,0.13170006242573504
305.5,0.13202477071938878
307.0,0.1325118689676482
308.5,0.13299894012146335
310.0,0.13348578314887083
311.5,0.13397244569009958
313.0,0.13445853802085964
314.0,0.13478212396683664
315.5,0.13526719222308767
317.0,0.13575190094330247
318.5,0.13623597655441824
320.0,0.13671950965545018
321.0,0.13704164836612465
322.5,0.13752420666400703
324.0,0.13800594525736984
325.5,0.13848751370381243
327.0,0.13896884988044586
328.0,0.13928920069481365
